age,signup_channel,device_type,location,browsing_time_minutes,referral_code_used,cart_value,recommended_discount
37,Ads,Tablet,Metro,15,0,1921,15
26,Referral,Desktop,Metro,16,0,1817,5
49,Email,Tablet,Metro,19,0,590,5
21,Social,Tablet,Rural,3,1,738,5
35,Ads,Mobile,Rural,20,0,737,5
22,Email,Mobile,Metro,10,1,806,0
37,Email,Tablet,Rural,3,0,297,5
40,Referral,Tablet,Rural,43,0,1474,5
28,Referral,Desktop,Rural,29,0,1341,5
54,Ads,Tablet,Rural,8,1,1131,15
39,Social,Tablet,Metro,18,0,1354,5
21,Email,Mobile,Metro,3,0,1826,0
46,Referral,Tablet,Rural,5,1,1216,5
51,Ads,Desktop,Metro,2,0,756,15
30,Referral,Tablet,Metro,7,0,115,0
59,Ads,Mobile,Metro,6,1,1748,15
26,Referral,Mobile,Urban,2,0,1936,0
59,Social,Mobile,Metro,11,1,1319,0
48,Email,Mobile,Metro,1,0,1005,0
24,Referral,Tablet,Rural,0,0,563,5
21,Email,Desktop,Rural,4,0,1014,5
36,Ads,Desktop,Urban,5,0,917,15
59,Social,Desktop,Urban,3,0,1328,0
47,Email,Tablet,Metro,2,0,927,0
48,Referral,Tablet,Metro,4,1,679,0
52,Email,Tablet,Rural,1,1,1250,5
38,Email,Desktop,Metro,5,0,259,0
48,Ads,Tablet,Metro,23,0,1624,5
36,Social,Tablet,Metro,2,0,1589,0
48,Social,Mobile,Metro,11,0,947,0
49,Email,Mobile,Metro,1,1,1980,0
19,Email,Desktop,Metro,4,0,597,0
27,Ads,Mobile,Metro,3,0,1571,15
19,Email,Mobile,Metro,27,0,563,5
19,Ads,Mobile,Rural,5,0,441,15
41,Social,Tablet,Urban,11,0,607,0
34,Social,Mobile,Metro,9,0,1787,0
49,Ads,Mobile,Rural,1,0,1407,15
33,Email,Mobile,Metro,28,0,250,5
33,Social,Tablet,Metro,4,0,1121,0
56,Referral,Desktop,Urban,0,1,674,0
48,Ads,Tablet,Rural,3,0,985,15
41,Social,Tablet,Metro,4,0,994,0
18,Social,Mobile,Urban,0,0,795,0
28,Social,Desktop,Urban,9,0,312,0
38,Referral,Mobile,Metro,4,1,684,0
21,Referral,Mobile,Metro,9,1,1445,0
24,Referral,Desktop,Rural,0,1,895,5
43,Email,Desktop,Rural,40,1,765,5
29,Ads,Tablet,Metro,1,1,287,10
48,Email,Desktop,Metro,10,0,1695,0
34,Referral,Tablet,Urban,12,0,867,0
50,Ads,Tablet,Rural,1,0,1086,15
28,Email,Mobile,Metro,1,1,282,10
45,Email,Mobile,Metro,1,0,483,0
49,Email,Mobile,Rural,2,0,124,5
18,Referral,Desktop,Metro,1,1,1016,0
45,Social,Desktop,Urban,11,0,1660,0
59,Ads,Tablet,Urban,5,0,1437,15
24,Referral,Tablet,Metro,7,1,137,10
19,Ads,Tablet,Rural,0,1,401,10
59,Referral,Desktop,Urban,19,1,1492,5
41,Email,Tablet,Rural,1,1,199,10
21,Email,Tablet,Rural,4,0,1511,5
36,Social,Desktop,Rural,0,0,758,5
43,Social,Mobile,Urban,1,0,545,0
28,Ads,Desktop,Urban,10,1,1915,15
57,Social,Tablet,Metro,11,0,569,0
28,Social,Mobile,Rural,11,0,154,5
20,Ads,Desktop,Urban,8,0,1619,15
29,Referral,Mobile,Urban,30,0,683,5
20,Social,Mobile,Metro,7,0,854,0
59,Referral,Tablet,Urban,5,1,226,10
44,Email,Desktop,Urban,2,0,1444,0
19,Social,Tablet,Urban,1,0,1889,0
33,Email,Desktop,Metro,7,0,1191,0
19,Email,Desktop,Metro,3,0,1519,0
47,Referral,Desktop,Rural,7,0,252,5
37,Ads,Mobile,Urban,2,0,1272,15
55,Social,Mobile,Metro,18,1,1526,5
45,Referral,Tablet,Metro,81,1,325,10
42,Ads,Desktop,Metro,3,1,937,15
49,Email,Desktop,Rural,18,0,791,5
27,Social,Mobile,Rural,20,1,1433,5
59,Email,Desktop,Rural,55,1,518,5
57,Email,Tablet,Rural,4,1,614,5
50,Social,Desktop,Rural,14,0,388,5
30,Ads,Desktop,Urban,2,0,300,15
58,Ads,Mobile,Urban,9,0,1642,15
59,Social,Desktop,Metro,12,1,972,0
54,Social,Tablet,Rural,13,0,766,5
33,Referral,Tablet,Rural,2,0,868,5
39,Referral,Tablet,Metro,18,0,267,5
37,Email,Tablet,Urban,5,1,1013,0
44,Social,Mobile,Rural,2,1,1798,5
58,Ads,Desktop,Rural,7,1,1460,15
33,Email,Mobile,Rural,19,1,1418,5
51,Email,Tablet,Urban,34,0,479,5
49,Email,Desktop,Urban,13,0,1134,0
43,Email,Mobile,Rural,0,1,456,10
42,Ads,Desktop,Rural,1,1,912,15
19,Email,Tablet,Metro,0,0,230,0
29,Social,Tablet,Metro,1,0,304,0
57,Referral,Desktop,Urban,4,0,1559,0
26,Ads,Desktop,Metro,4,0,415,15
29,Social,Tablet,Rural,1,0,703,5
43,Social,Mobile,Urban,21,0,1437,5
26,Social,Tablet,Metro,9,1,585,0
27,Referral,Desktop,Urban,15,0,210,0
49,Referral,Mobile,Rural,4,0,1413,5
51,Referral,Tablet,Metro,5,0,346,0
37,Social,Desktop,Metro,3,1,511,0
56,Referral,Desktop,Metro,5,0,672,0
19,Email,Desktop,Rural,9,0,549,5
18,Referral,Mobile,Urban,6,0,988,0
53,Ads,Mobile,Metro,18,0,1745,5
41,Social,Mobile,Urban,23,0,1544,5
44,Social,Mobile,Urban,6,0,1523,0
19,Email,Desktop,Urban,2,0,1579,0
48,Referral,Desktop,Rural,29,0,843,5
31,Referral,Mobile,Rural,13,0,224,5
19,Ads,Mobile,Metro,10,1,1838,15
46,Email,Desktop,Metro,13,1,1040,0
32,Ads,Tablet,Urban,0,0,1906,15
29,Ads,Tablet,Urban,0,0,359,15
54,Social,Desktop,Urban,1,0,634,0
45,Social,Mobile,Rural,1,0,1835,5
37,Referral,Mobile,Rural,5,1,179,10
56,Referral,Desktop,Metro,1,0,371,0
41,Ads,Tablet,Urban,19,1,1979,5
38,Referral,Desktop,Urban,8,1,1688,0
27,Ads,Desktop,Rural,4,0,1901,15
31,Referral,Desktop,Metro,0,0,1541,0
54,Referral,Mobile,Urban,8,0,501,0
35,Social,Mobile,Urban,1,0,1176,0
41,Social,Mobile,Metro,13,1,371,10
31,Social,Tablet,Urban,16,0,995,5
51,Social,Desktop,Rural,7,0,327,5
29,Email,Desktop,Metro,1,1,1815,0
39,Social,Tablet,Urban,15,1,470,10
23,Email,Mobile,Urban,3,0,1948,0
53,Social,Desktop,Rural,2,1,811,5
53,Referral,Tablet,Rural,6,0,291,5
39,Ads,Mobile,Rural,25,1,1079,5
31,Referral,Mobile,Urban,3,0,1146,0
33,Referral,Desktop,Urban,23,1,1675,5
53,Email,Mobile,Urban,0,0,1459,0
42,Social,Tablet,Metro,0,0,1353,0
49,Ads,Mobile,Rural,11,0,1653,15
50,Ads,Desktop,Metro,2,0,587,15
53,Social,Tablet,Rural,3,0,833,5
37,Email,Mobile,Urban,1,1,1287,0
35,Email,Mobile,Metro,4,1,1546,0
55,Email,Mobile,Metro,3,1,1483,0
20,Ads,Tablet,Rural,13,1,1292,15
40,Email,Mobile,Metro,12,1,1636,0
49,Email,Desktop,Metro,30,1,948,5
33,Ads,Tablet,Urban,12,0,447,15
22,Ads,Tablet,Rural,11,1,865,15
21,Referral,Mobile,Metro,11,0,1322,0
38,Ads,Tablet,Urban,21,1,1335,5
57,Social,Desktop,Metro,3,0,781,0
31,Ads,Tablet,Urban,3,0,1275,15
56,Ads,Desktop,Metro,13,0,676,15
48,Email,Mobile,Urban,2,0,629,0
31,Referral,Tablet,Urban,24,0,1213,5
23,Email,Desktop,Rural,7,1,1137,5
29,Referral,Mobile,Urban,3,0,118,0
33,Email,Desktop,Metro,14,0,1205,0
34,Social,Tablet,Urban,3,0,1884,0
40,Email,Tablet,Urban,33,0,720,5
31,Email,Desktop,Metro,40,0,1642,5
24,Social,Mobile,Metro,10,0,1955,0
49,Social,Mobile,Urban,1,0,101,0
32,Ads,Mobile,Metro,3,0,1386,15
34,Email,Mobile,Urban,7,0,1663,0
58,Social,Desktop,Urban,19,1,1983,5
51,Social,Tablet,Urban,2,0,1613,0
22,Ads,Desktop,Metro,1,0,436,15
44,Referral,Tablet,Rural,0,0,385,5
40,Social,Tablet,Rural,7,0,353,5
57,Social,Desktop,Urban,21,0,696,5
31,Email,Desktop,Urban,0,0,1608,0
32,Ads,Mobile,Metro,2,1,1324,15
50,Email,Tablet,Rural,11,0,1415,5
48,Referral,Mobile,Rural,17,0,1401,5
52,Ads,Mobile,Rural,16,0,1458,5
34,Email,Desktop,Metro,15,0,1713,0
45,Social,Mobile,Metro,1,0,1534,0
36,Social,Mobile,Metro,5,0,1333,0
40,Ads,Mobile,Urban,41,1,737,5
49,Social,Desktop,Metro,44,0,1133,5
57,Email,Mobile,Urban,9,0,1363,0
30,Ads,Mobile,Urban,12,1,1913,15
37,Social,Desktop,Urban,30,0,1018,5
52,Social,Desktop,Urban,5,0,919,0
22,Referral,Desktop,Metro,1,0,1293,0
26,Referral,Tablet,Metro,11,0,780,0
46,Ads,Desktop,Rural,32,1,915,5
23,Referral,Tablet,Rural,11,0,936,5
42,Email,Desktop,Urban,16,0,1046,5
48,Social,Desktop,Rural,5,1,572,5
39,Social,Desktop,Rural,1,0,1892,5
19,Social,Tablet,Rural,1,0,571,5
22,Ads,Mobile,Urban,40,0,1988,5
44,Ads,Desktop,Rural,6,1,1885,15
42,Referral,Tablet,Metro,0,1,795,0
25,Social,Desktop,Urban,31,0,328,5
18,Social,Mobile,Metro,6,1,1962,0
37,Social,Tablet,Urban,18,1,1531,5
40,Social,Desktop,Metro,7,1,1522,0
49,Social,Desktop,Rural,1,0,1326,5
28,Email,Desktop,Urban,9,1,1807,0
56,Social,Mobile,Metro,59,0,1716,5
41,Email,Tablet,Urban,0,1,148,10
28,Social,Desktop,Metro,18,0,826,5
46,Ads,Desktop,Rural,2,0,1812,15
43,Ads,Tablet,Urban,5,1,1063,15
33,Email,Mobile,Urban,4,1,1218,0
52,Social,Mobile,Metro,22,0,217,5
37,Ads,Mobile,Metro,7,0,709,15
20,Ads,Mobile,Rural,5,0,1197,15
18,Social,Mobile,Metro,17,0,136,5
18,Social,Desktop,Metro,0,0,1453,0
34,Ads,Desktop,Metro,0,0,1549,15
19,Social,Desktop,Rural,0,0,286,5
46,Referral,Tablet,Rural,11,0,1507,5
37,Social,Mobile,Urban,7,0,558,0
23,Ads,Tablet,Rural,20,1,1090,5
25,Ads,Mobile,Metro,6,0,877,15
46,Email,Mobile,Urban,2,0,1870,0
50,Referral,Tablet,Rural,16,1,969,5
20,Ads,Desktop,Rural,3,0,1432,15
52,Referral,Tablet,Metro,27,0,1549,5
22,Social,Desktop,Metro,2,0,1515,0
44,Ads,Mobile,Rural,1,0,1454,15
29,Email,Desktop,Urban,6,0,951,0
37,Ads,Mobile,Metro,0,0,507,15
37,Email,Mobile,Rural,0,1,1118,5
26,Referral,Desktop,Rural,6,0,1430,5
56,Email,Mobile,Metro,2,1,170,10
21,Social,Desktop,Urban,0,0,1567,0
36,Social,Tablet,Urban,3,0,248,0
55,Social,Mobile,Urban,6,0,1999,0
44,Ads,Mobile,Metro,5,0,1560,15
30,Social,Tablet,Metro,1,1,1385,0
30,Social,Mobile,Metro,8,0,1922,0
39,Ads,Tablet,Urban,12,0,1775,15
45,Referral,Tablet,Urban,11,0,1480,0
39,Social,Mobile,Metro,5,0,1008,0
36,Social,Tablet,Metro,1,1,1428,0
25,Ads,Tablet,Metro,6,1,1666,15
25,Referral,Tablet,Urban,22,1,876,5
59,Referral,Mobile,Rural,6,0,254,5
43,Referral,Tablet,Rural,2,0,1239,5
43,Ads,Desktop,Urban,0,0,1048,15
40,Email,Desktop,Metro,28,0,820,5
30,Email,Tablet,Metro,13,0,1750,0
45,Social,Desktop,Metro,3,1,1174,0
26,Social,Mobile,Metro,3,1,1195,0
37,Social,Tablet,Urban,22,1,1763,5
36,Email,Mobile,Rural,1,0,1035,5
56,Ads,Desktop,Rural,7,0,860,15
29,Social,Desktop,Urban,12,1,1953,0
32,Ads,Desktop,Metro,5,1,925,15
48,Social,Desktop,Rural,0,1,242,10
31,Ads,Mobile,Urban,2,0,1290,15
28,Ads,Tablet,Metro,23,1,1193,5
43,Email,Mobile,Rural,7,0,1091,5
59,Ads,Tablet,Urban,16,0,1121,5
44,Referral,Desktop,Rural,8,1,1619,5
28,Email,Desktop,Rural,28,0,1643,5
55,Social,Desktop,Urban,23,0,1286,5
51,Email,Desktop,Urban,6,0,1698,0
36,Referral,Mobile,Rural,3,0,1410,5
23,Referral,Tablet,Rural,9,0,1357,5
55,Ads,Tablet,Urban,11,0,1853,15
59,Referral,Desktop,Metro,6,0,1467,0
45,Referral,Mobile,Metro,17,0,1376,5
18,Referral,Desktop,Metro,2,1,805,0
52,Referral,Tablet,Metro,4,0,1932,0
57,Social,Tablet,Urban,11,1,356,10
25,Social,Mobile,Metro,2,0,941,0
24,Email,Tablet,Rural,5,0,1629,5
28,Ads,Mobile,Metro,33,0,1877,5
56,Social,Desktop,Urban,9,0,1594,0
21,Referral,Desktop,Metro,29,1,1412,5
42,Ads,Mobile,Metro,12,0,719,15
29,Social,Desktop,Urban,12,1,648,0
43,Email,Mobile,Metro,8,0,1948,0
55,Referral,Desktop,Urban,1,1,1628,0
29,Ads,Desktop,Metro,7,0,1646,15
54,Social,Tablet,Urban,2,0,1207,0
41,Ads,Tablet,Metro,66,0,1853,5
33,Social,Mobile,Rural,3,0,1873,5
30,Email,Desktop,Rural,2,0,658,5
42,Referral,Desktop,Urban,9,0,444,0
21,Email,Desktop,Urban,7,0,478,0
28,Referral,Tablet,Urban,0,1,231,10
49,Referral,Mobile,Rural,1,1,1334,5
24,Ads,Mobile,Urban,16,0,816,5
28,Social,Mobile,Metro,6,0,1718,0
45,Email,Desktop,Urban,1,0,176,0
58,Email,Mobile,Urban,6,1,1263,0
40,Email,Tablet,Metro,2,0,1251,0
40,Ads,Tablet,Metro,2,0,1189,15
45,Ads,Mobile,Rural,31,0,1032,5
43,Ads,Desktop,Metro,4,0,853,15
42,Referral,Tablet,Metro,0,0,1786,0
46,Email,Tablet,Urban,35,0,1690,5
36,Referral,Desktop,Rural,15,0,246,5
50,Email,Desktop,Metro,2,0,166,0
53,Email,Mobile,Rural,5,0,571,5
31,Social,Tablet,Metro,19,0,250,5
31,Email,Tablet,Rural,4,0,103,5
52,Ads,Mobile,Metro,8,0,1141,15
47,Ads,Mobile,Urban,7,0,623,15
45,Ads,Tablet,Rural,5,0,355,15
34,Social,Tablet,Rural,10,0,1632,5
20,Social,Desktop,Metro,6,0,1158,0
33,Referral,Desktop,Rural,0,1,1022,5
47,Email,Tablet,Metro,16,0,654,5
46,Email,Tablet,Rural,1,0,689,5
32,Ads,Desktop,Rural,6,0,1630,15
42,Ads,Mobile,Urban,8,0,1986,15
55,Ads,Mobile,Urban,12,1,422,10
59,Ads,Tablet,Rural,5,1,552,15
55,Ads,Tablet,Urban,13,0,1955,15
40,Ads,Desktop,Rural,1,0,960,15
42,Email,Tablet,Metro,10,1,458,10
59,Social,Mobile,Rural,17,1,151,10
24,Ads,Desktop,Rural,22,0,628,5
39,Email,Desktop,Urban,8,0,822,0
34,Ads,Mobile,Urban,3,1,1862,15
35,Referral,Mobile,Metro,1,1,132,10
58,Referral,Desktop,Metro,4,0,1451,0
27,Email,Tablet,Metro,7,0,535,0
27,Social,Mobile,Rural,2,0,1096,5
24,Referral,Desktop,Metro,30,0,1542,5
55,Referral,Tablet,Metro,22,0,948,5
44,Social,Tablet,Urban,0,0,912,0
50,Referral,Desktop,Urban,8,1,176,10
18,Ads,Mobile,Metro,15,0,679,15
51,Social,Tablet,Metro,2,0,1173,0
21,Referral,Mobile,Rural,7,1,541,5
34,Social,Desktop,Rural,5,0,769,5
21,Ads,Mobile,Urban,2,1,1321,15
43,Referral,Tablet,Metro,9,1,1893,0
21,Email,Desktop,Metro,50,0,562,5
18,Referral,Tablet,Metro,4,0,476,0
24,Referral,Tablet,Metro,8,1,645,0
47,Ads,Desktop,Metro,3,0,535,15
26,Email,Desktop,Rural,20,0,1120,5
52,Email,Mobile,Rural,19,1,823,5
25,Email,Desktop,Metro,1,0,1395,0
41,Ads,Mobile,Rural,23,0,991,5
36,Ads,Desktop,Rural,1,0,1038,15
53,Ads,Tablet,Metro,1,0,1699,15
44,Ads,Mobile,Rural,10,0,254,15
49,Ads,Desktop,Metro,4,0,1444,15
31,Email,Mobile,Rural,7,0,368,5
35,Social,Mobile,Metro,10,0,1675,0
45,Ads,Mobile,Metro,0,1,259,10
46,Social,Tablet,Rural,3,0,422,5
33,Referral,Desktop,Rural,6,0,1137,5
52,Referral,Desktop,Urban,3,0,1499,0
48,Ads,Mobile,Metro,0,1,219,10
21,Referral,Desktop,Metro,0,0,1437,0
54,Social,Tablet,Metro,16,0,447,5
34,Referral,Mobile,Metro,24,1,145,10
56,Referral,Tablet,Rural,1,1,1469,5
43,Social,Tablet,Rural,2,0,568,5
56,Referral,Desktop,Urban,10,1,1505,0
58,Ads,Desktop,Metro,30,1,721,5
21,Social,Mobile,Urban,3,1,1494,0
47,Social,Tablet,Urban,19,0,1582,5
47,Email,Desktop,Urban,7,0,318,0
39,Email,Mobile,Urban,31,0,1103,5
28,Social,Mobile,Urban,1,0,1244,0
19,Social,Desktop,Rural,36,0,1060,5
29,Email,Tablet,Rural,5,0,1412,5
47,Ads,Mobile,Urban,30,0,611,5
53,Referral,Desktop,Rural,6,0,1681,5
35,Referral,Mobile,Rural,7,0,1461,5
43,Referral,Desktop,Urban,16,0,480,5
24,Social,Mobile,Rural,12,0,1629,5
18,Ads,Tablet,Rural,9,0,665,15
43,Email,Mobile,Metro,5,1,1957,0
40,Ads,Desktop,Urban,15,1,1511,15
43,Ads,Desktop,Metro,29,0,665,5
23,Referral,Desktop,Metro,0,0,1127,0
23,Email,Tablet,Urban,8,0,851,0
25,Ads,Desktop,Metro,20,0,1715,5
41,Email,Desktop,Metro,10,0,300,0
39,Social,Tablet,Rural,16,0,1325,5
36,Referral,Desktop,Metro,22,0,355,5
54,Email,Desktop,Urban,13,0,298,0
35,Social,Tablet,Rural,12,0,172,5
48,Social,Mobile,Rural,33,1,1050,5
54,Social,Desktop,Rural,19,1,787,5
47,Ads,Mobile,Urban,16,0,318,5
59,Ads,Tablet,Urban,0,1,1859,15
50,Referral,Desktop,Urban,2,1,1556,0
27,Referral,Desktop,Metro,8,1,506,0
54,Social,Tablet,Metro,12,1,894,0
29,Referral,Desktop,Rural,3,1,892,5
47,Ads,Mobile,Rural,0,0,1216,15
44,Referral,Mobile,Urban,3,0,1787,0
56,Email,Tablet,Urban,14,1,1203,0
26,Ads,Desktop,Metro,20,0,307,5
38,Social,Desktop,Metro,24,1,191,10
29,Social,Tablet,Urban,4,1,631,0
46,Referral,Mobile,Urban,4,0,1176,0
50,Ads,Mobile,Metro,5,0,182,15
32,Social,Tablet,Rural,4,0,1197,5
19,Social,Desktop,Rural,10,0,509,5
56,Ads,Mobile,Metro,4,0,543,15
35,Ads,Desktop,Metro,0,0,229,15
20,Social,Mobile,Rural,5,0,870,5
24,Referral,Desktop,Metro,2,0,1994,0
35,Referral,Mobile,Rural,0,0,283,5
55,Referral,Desktop,Rural,6,1,677,5
54,Email,Tablet,Metro,2,1,764,0
50,Ads,Mobile,Urban,6,0,464,15
48,Social,Tablet,Urban,3,0,295,0
28,Email,Mobile,Urban,9,1,1138,0
21,Referral,Mobile,Urban,46,0,309,5
35,Email,Mobile,Urban,7,0,234,0
21,Social,Desktop,Urban,10,0,1507,0
51,Social,Mobile,Urban,25,0,1598,5
46,Ads,Tablet,Metro,4,0,693,15
41,Referral,Desktop,Metro,1,0,1706,0
39,Referral,Desktop,Urban,3,0,603,0
19,Email,Mobile,Metro,5,0,576,0
23,Referral,Desktop,Rural,10,0,1420,5
59,Email,Mobile,Urban,0,0,1505,0
42,Social,Tablet,Rural,19,0,543,5
38,Social,Desktop,Metro,0,0,783,0
33,Social,Desktop,Urban,23,1,222,10
48,Social,Tablet,Rural,29,0,1412,5
31,Social,Tablet,Metro,46,0,1333,5
56,Email,Mobile,Urban,16,0,593,5
45,Social,Desktop,Urban,1,1,1699,0
49,Email,Tablet,Rural,12,1,489,10
45,Social,Desktop,Rural,2,0,162,5
26,Email,Tablet,Rural,22,0,1532,5
39,Email,Desktop,Metro,3,0,619,0
49,Email,Tablet,Rural,3,0,344,5
22,Referral,Desktop,Rural,24,1,264,10
40,Email,Mobile,Rural,0,0,1216,5
22,Email,Desktop,Urban,2,0,1054,0
59,Social,Mobile,Rural,5,0,383,5
49,Email,Mobile,Rural,12,0,1944,5
27,Email,Mobile,Metro,10,0,810,0
56,Ads,Desktop,Metro,11,0,1247,15
32,Referral,Desktop,Rural,21,0,1690,5
24,Ads,Mobile,Metro,1,0,1031,15
46,Social,Tablet,Metro,7,0,1313,0
20,Referral,Desktop,Metro,12,0,754,0
36,Referral,Desktop,Urban,10,0,1945,0
27,Ads,Desktop,Rural,5,0,1440,15
45,Referral,Desktop,Rural,0,1,1732,5
46,Ads,Mobile,Rural,0,0,921,15
32,Email,Tablet,Metro,1,0,296,0
52,Ads,Tablet,Metro,4,1,384,10
23,Referral,Tablet,Metro,1,1,1716,0
29,Referral,Tablet,Urban,5,1,1232,0
55,Social,Mobile,Metro,1,0,1918,0
30,Social,Desktop,Urban,15,0,1332,0
46,Social,Desktop,Rural,20,0,214,5
36,Social,Mobile,Metro,4,0,1063,0
20,Referral,Desktop,Urban,7,0,852,0
25,Social,Mobile,Urban,30,1,993,5
25,Ads,Tablet,Metro,7,0,605,15
37,Email,Mobile,Urban,53,0,890,5
21,Referral,Desktop,Metro,1,0,1941,0
38,Social,Desktop,Urban,19,0,430,5
20,Referral,Desktop,Rural,6,1,1095,5
25,Social,Tablet,Rural,0,0,1327,5
40,Referral,Mobile,Rural,35,0,1836,5
33,Social,Mobile,Metro,33,0,1979,5
30,Email,Desktop,Rural,4,1,766,5
20,Social,Mobile,Rural,30,1,1438,5
26,Ads,Desktop,Rural,1,0,364,15
31,Referral,Mobile,Metro,11,0,1412,0
30,Referral,Tablet,Urban,2,0,681,0
24,Ads,Tablet,Metro,2,1,790,15
32,Ads,Mobile,Metro,15,0,580,15
24,Email,Tablet,Rural,4,0,1803,5
55,Referral,Tablet,Urban,0,0,1129,0
51,Email,Tablet,Rural,5,1,743,5
58,Referral,Desktop,Rural,2,1,870,5
39,Referral,Mobile,Metro,11,0,1264,0
41,Email,Mobile,Metro,2,0,381,0
54,Referral,Desktop,Metro,18,0,389,5
18,Referral,Desktop,Rural,3,0,304,5
27,Email,Tablet,Urban,4,0,1816,0
33,Social,Mobile,Urban,3,1,1682,0
25,Email,Desktop,Rural,10,1,1003,5
42,Referral,Tablet,Urban,1,1,431,10
29,Ads,Mobile,Rural,6,0,1771,15
42,Social,Tablet,Urban,4,0,502,0
34,Ads,Mobile,Rural,21,1,1356,5
43,Social,Tablet,Urban,0,0,1837,0
31,Ads,Mobile,Metro,17,0,131,5
58,Social,Mobile,Metro,1,0,1912,0
53,Email,Mobile,Metro,0,1,291,10
40,Social,Mobile,Metro,2,1,506,0
23,Social,Tablet,Rural,1,0,702,5
22,Social,Desktop,Urban,7,0,1980,0
42,Referral,Mobile,Rural,44,1,1706,5
35,Ads,Mobile,Metro,0,1,1421,15
30,Email,Mobile,Urban,6,0,134,0
31,Ads,Mobile,Rural,4,0,1343,15
45,Ads,Tablet,Metro,4,0,1834,15
35,Email,Desktop,Urban,4,0,1741,0
45,Referral,Desktop,Urban,22,1,431,10
44,Social,Desktop,Metro,0,0,1119,0
49,Referral,Tablet,Metro,14,0,1175,0
26,Referral,Desktop,Urban,2,0,116,0
57,Social,Tablet,Metro,4,0,953,0
49,Ads,Tablet,Rural,5,0,108,15
37,Social,Mobile,Metro,3,1,279,10
45,Email,Tablet,Metro,0,0,102,0
50,Social,Desktop,Metro,1,0,1401,0
21,Ads,Desktop,Urban,3,0,793,15
51,Referral,Desktop,Urban,17,1,1927,5
20,Referral,Mobile,Metro,1,1,266,10
43,Social,Mobile,Urban,13,0,1374,0
25,Email,Mobile,Metro,3,0,1397,0
23,Ads,Tablet,Rural,21,0,1716,5
33,Referral,Desktop,Urban,5,0,126,0
41,Social,Tablet,Metro,1,0,217,0
56,Email,Tablet,Urban,42,1,838,5
47,Email,Desktop,Rural,1,0,451,5
30,Referral,Mobile,Rural,8,1,294,10
22,Referral,Desktop,Metro,8,0,752,0
42,Ads,Tablet,Urban,4,0,1396,15
37,Email,Tablet,Rural,30,0,416,5
35,Ads,Mobile,Urban,18,0,1525,5
35,Email,Tablet,Metro,17,0,854,5
19,Email,Tablet,Rural,36,1,1652,5
27,Social,Desktop,Rural,6,0,1819,5
29,Referral,Mobile,Urban,1,0,1171,0
30,Email,Desktop,Rural,14,1,1139,5
28,Ads,Desktop,Metro,4,1,1593,15
36,Referral,Desktop,Metro,2,0,1828,0
52,Ads,Tablet,Rural,6,1,1406,15
56,Referral,Tablet,Metro,25,0,113,5
43,Referral,Mobile,Rural,1,0,1471,5
31,Email,Tablet,Rural,18,0,466,5
41,Social,Mobile,Rural,5,1,327,10
58,Email,Desktop,Rural,1,0,1751,5
18,Referral,Desktop,Urban,18,0,1496,5
39,Email,Tablet,Rural,34,0,1102,5
40,Email,Tablet,Metro,3,0,1941,0
36,Referral,Mobile,Urban,3,0,835,0
35,Referral,Tablet,Metro,4,0,1664,0
29,Email,Tablet,Rural,16,0,1663,5
45,Email,Tablet,Metro,0,0,1528,0
45,Email,Desktop,Urban,2,0,1531,0
50,Ads,Tablet,Metro,12,0,657,15
36,Email,Tablet,Urban,5,0,1183,0
45,Ads,Desktop,Rural,4,0,966,15
54,Social,Desktop,Rural,20,1,759,5
43,Ads,Desktop,Metro,24,0,1175,5
52,Email,Desktop,Metro,29,0,1273,5
51,Social,Tablet,Rural,3,1,1959,5
52,Ads,Tablet,Rural,24,0,755,5
57,Ads,Tablet,Metro,13,0,1784,15
33,Referral,Mobile,Rural,1,1,271,10
55,Social,Desktop,Urban,9,0,417,0
30,Referral,Tablet,Urban,0,0,1784,0
40,Social,Tablet,Metro,12,1,715,0
39,Ads,Tablet,Metro,13,0,588,15
33,Referral,Desktop,Rural,15,0,750,5
45,Email,Desktop,Rural,1,0,1755,5
52,Ads,Desktop,Urban,9,0,1672,15
25,Social,Tablet,Metro,1,0,783,0
39,Social,Desktop,Metro,29,0,223,5
38,Referral,Tablet,Metro,11,1,1401,0
43,Referral,Mobile,Metro,1,1,1335,0
57,Social,Desktop,Urban,2,0,805,0
38,Ads,Desktop,Urban,10,1,1550,15
42,Referral,Tablet,Metro,6,0,558,0
58,Email,Desktop,Urban,13,0,1656,0
18,Social,Desktop,Metro,3,1,1876,0
23,Email,Tablet,Urban,10,0,1780,0
40,Social,Tablet,Rural,1,0,1415,5
40,Email,Tablet,Urban,7,0,1265,0
40,Ads,Mobile,Metro,31,0,776,5
49,Social,Tablet,Rural,9,0,1511,5
47,Ads,Desktop,Metro,0,0,745,15
30,Referral,Mobile,Rural,44,1,277,10
35,Social,Tablet,Rural,1,0,1208,5
40,Ads,Mobile,Urban,12,0,1328,15
32,Email,Mobile,Urban,7,0,1673,0
50,Ads,Desktop,Rural,3,0,1458,15
38,Social,Mobile,Rural,1,1,1512,5
56,Ads,Tablet,Rural,1,1,1289,15
40,Email,Mobile,Metro,19,1,635,5
44,Email,Mobile,Urban,20,0,1653,5
35,Email,Desktop,Metro,6,1,1984,0
41,Referral,Desktop,Urban,1,0,1795,0
57,Social,Tablet,Metro,21,0,1962,5
59,Email,Desktop,Urban,6,0,1345,0
